0.0000000,0.0000000,0.0000000,-0.0000002,-0.0000000,0.0000001,0.0729675,-0.1281893,-0.0495114,-0.1139723,-0.0000000,-0.0000000,-0.1730393,0.1110778,-0.1485482,0.4833044,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,0.0960192,-0.0369223,-0.0765693,-0.1226244,-0.0000000,-0.0000000,-0.1236404,-0.0495763,-0.1521171,0.6335126,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,0.1632609,0.0224241,-0.0401937,-0.0759550,0.0232830,-0.0145010,-0.5916836,-0.0118007,0.0342557,0.8779674,-0.0147292,-0.1620488,-0.0000000,-0.0000000,-0.0000000,0.2699731,-0.1204257,1.5486028,-0.0916946,0.4810445,0.1688938,-0.3498704,-0.0000000,-0.0000000,0.2576223,-0.3176757,-0.5127333,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,0.1575445,0.1898144,-1.6827486,0.0415897,-0.6092752,-0.1472115,-0.3793665,-0.0000000,-0.0000000,0.1510098,0.4266858,0.3267765,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000
0.0444768,0.0054541,0.0808861,0.0000205,-0.0000162,0.0000080,0.0729734,-0.1279092,-0.0494801,-0.1142318,-0.0000000,-0.0000000,-0.1728837,0.1107298,-0.1486416,0.4834213,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,0.0959529,-0.0370217,-0.0765468,-0.1227045,-0.0000000,-0.0000000,-0.1235212,-0.0493975,-0.1521117,0.6332491,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,0.1632307,0.0223446,-0.0402984,-0.0756751,0.0232330,-0.0142822,-0.5916302,-0.0118314,0.0340220,0.8778055,-0.0154713,-0.1616031,-0.0000000,-0.0000000,-0.0000000,0.2701759,-0.1204474,1.5462408,-0.0904347,0.4847443,0.1742308,-0.3537660,-0.0000000,-0.0000000,0.2698261,-0.3211008,-0.5166796,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,0.1572779,0.1894176,-1.6826810,0.0425711,-0.6107087,-0.1475705,-0.3790070,-0.0000000,-0.0000000,0.1505897,0.4277222,0.3269185,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000
0.0480895,0.0073071,0.0485286,0.0001542,-0.0001491,0.0000511,0.0728471,-0.1277370,-0.0494932,-0.1144168,-0.0000000,-0.0000000,-0.1728018,0.1107212,-0.1486118,0.4834509,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,0.0958746,-0.0369779,-0.0765453,-0.1229248,-0.0000000,-0.0000000,-0.1232518,-0.0492880,-0.1519801,0.6329716,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,0.1629831,0.0223282,-0.0405190,-0.0754755,0.0232748,-0.0140265,-0.5913773,-0.0118607,0.0338782,0.8778061,-0.0159314,-0.1613312,-0.0000000,-0.0000000,-0.0000000,0.2702349,-0.1202328,1.5459033,-0.0896927,0.4859723,0.1753576,-0.3542565,-0.0000000,-0.0000000,0.2713033,-0.3231656,-0.5178026,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,0.1573025,0.1893920,-1.6827768,0.0430061,-0.6115220,-0.1477263,-0.3791780,-0.0000000,-0.0000000,0.1504087,0.4275052,0.3275004,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000
0.0294832,0.0119575,0.0901993,0.0001863,-0.0002930,-0.0000205,0.0725697,-0.1276111,-0.0494588,-0.1144962,-0.0000000,-0.0000000,-0.1726022,0.1109955,-0.1484922,0.4832852,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,0.0957028,-0.0368329,-0.0764926,-0.1230113,-0.0000000,-0.0000000,-0.1232957,-0.0491735,-0.1522698,0.6335301,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,0.1624662,0.0218444,-0.0413329,-0.0747065,0.0230320,-0.0123058,-0.5922555,-0.0118453,0.0334204,0.8794619,-0.0160881,-0.1625444,-0.0000000,-0.0000000,-0.0000000,0.2692910,-0.1198341,1.5454669,-0.0894564,0.4861271,0.1752668,-0.3539091,-0.0000000,-0.0000000,0.2694820,-0.3215159,-0.5178079,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,0.1581920,0.1902467,-1.6836976,0.0430501,-0.6109247,-0.1475260,-0.3791815,-0.0000000,-0.0000000,0.1502530,0.4279072,0.3276524,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000
0.1100951,0.0054962,0.0910855,0.0003317,-0.0000606,-0.0000077,0.0723535,-0.1279261,-0.0493877,-0.1149896,-0.0000000,-0.0000000,-0.1722882,0.1112737,-0.1485374,0.4835452,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,0.0953817,-0.0371559,-0.0763710,-0.1231581,-0.0000000,-0.0000000,-0.1231186,-0.0489707,-0.1525116,0.6337465,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,0.1618397,0.0217456,-0.0416437,-0.0745616,0.0230226,-0.0119437,-0.5913250,-0.0112403,0.0327768,0.8795424,-0.0174121,-0.1614953,-0.0000000,-0.0000000,-0.0000000,0.2694797,-0.1199694,1.5457599,-0.0891103,0.4844278,0.1754496,-0.3538516,-0.0000000,-0.0000000,0.2702313,-0.3211547,-0.5180975,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,0.1585020,0.1902893,-1.6840228,0.0431372,-0.6096918,-0.1469567,-0.3791065,-0.0000000,-0.0000000,0.1499695,0.4282927,0.3269950,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000
0.0565427,-0.0041327,0.0354348,0.0000323,-0.0000898,-0.0000494,0.0723353,-0.1277273,-0.0492819,-0.1151334,-0.0000000,-0.0000000,-0.1720207,0.1111770,-0.1485635,0.4832555,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,0.0953904,-0.0371347,-0.0762844,-0.1233030,-0.0000000,-0.0000000,-0.1230214,-0.0488144,-0.1525539,0.6334219,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,0.1617321,0.0217878,-0.0416926,-0.0746884,0.0230792,-0.0118924,-0.5907294,-0.0108126,0.0325425,0.8795974,-0.0175362,-0.1613062,-0.0000000,-0.0000000,-0.0000000,0.2692685,-0.1202009,1.5461839,-0.0888862,0.4827032,0.1747487,-0.3530644,-0.0000000,-0.0000000,0.2696268,-0.3210501,-0.5168215,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,0.1584152,0.1904794,-1.6839533,0.0431599,-0.6105828,-0.1472504,-0.3790925,-0.0000000,-0.0000000,0.1501715,0.4284128,0.3274707,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000
0.0565081,0.0028595,0.0648333,0.0000604,-0.0001153,0.0000762,0.0722876,-0.1276474,-0.0492902,-0.1153411,-0.0000000,-0.0000000,-0.1719350,0.1110438,-0.1487475,0.4833881,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,0.0953263,-0.0369981,-0.0763005,-0.1234023,-0.0000000,-0.0000000,-0.1228068,-0.0487546,-0.1523553,0.6335877,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,0.1619108,0.0224505,-0.0412166,-0.0756780,0.0235956,-0.0131400,-0.5894732,-0.0116822,0.0332576,0.8796954,-0.0169066,-0.1614201,-0.0000000,-0.0000000,-0.0000000,0.2702014,-0.1208301,1.5471311,-0.0882006,0.4819471,0.1745953,-0.3532285,-0.0000000,-0.0000000,0.2696353,-0.3219297,-0.5161798,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,0.1577106,0.1894463,-1.6832566,0.0434884,-0.6125856,-0.1478675,-0.3792723,-0.0000000,-0.0000000,0.1497021,0.4286036,0.3282166,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000
0.0419949,-0.0051199,0.0639569,-0.0000388,0.0000345,0.0000109,0.0722920,-0.1278063,-0.0492856,-0.1154087,-0.0000000,-0.0000000,-0.1717869,0.1112330,-0.1486861,0.4834841,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,0.0952634,-0.0370711,-0.0762808,-0.1233386,-0.0000000,-0.0000000,-0.1227153,-0.0487345,-0.1524566,0.6336191,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,0.1619115,0.0224368,-0.0412603,-0.0758567,0.0235894,-0.0131521,-0.5887941,-0.0114438,0.0333840,0.8798122,-0.0153653,-0.1627338,-0.0000000,-0.0000000,-0.0000000,0.2697927,-0.1206431,1.5472986,-0.0870101,0.4825325,0.1749032,-0.3536334,-0.0000000,-0.0000000,0.2696262,-0.3220346,-0.5167282,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,0.1579700,0.1890463,-1.6831163,0.0438794,-0.6123615,-0.1482253,-0.3796842,-0.0000000,-0.0000000,0.1500500,0.4288557,0.3281423,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000
0.0377528,0.0117138,0.0483344,-0.0000619,-0.0000375,-0.0000070,0.0722542,-0.1278564,-0.0492352,-0.1153383,-0.0000000,-0.0000000,-0.1717635,0.1113730,-0.1486150,0.4833829,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,0.0952160,-0.0370139,-0.0762329,-0.1232433,-0.0000000,-0.0000000,-0.1227443,-0.0487876,-0.1525600,0.6335178,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,0.1618993,0.0224404,-0.0412920,-0.0760193,0.0236044,-0.0130522,-0.5889438,-0.0106404,0.0326127,0.8802405,-0.0169151,-0.1616666,-0.0000000,-0.0000000,-0.0000000,0.2697051,-0.1207642,1.5474788,-0.0866476,0.4825587,0.1748625,-0.3533506,-0.0000000,-0.0000000,0.2689843,-0.3204693,-0.5176352,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,0.1578047,0.1890204,-1.6836957,0.0438222,-0.6116930,-0.1476417,-0.3795829,-0.0000000,-0.0000000,0.1497962,0.4285228,0.3275882,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000
0.0494040,-0.0025313,0.0721655,0.0003563,0.0001326,0.0000005,0.0717628,-0.1281111,-0.0492176,-0.1152027,-0.0000000,-0.0000000,-0.1716887,0.1114070,-0.1487082,0.4834754,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,0.0946920,-0.0368447,-0.0762361,-0.1231977,-0.0000000,-0.0000000,-0.1225282,-0.0487400,-0.1524006,0.6332369,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,0.1616396,0.0222448,-0.0414388,-0.0763305,0.0234520,-0.0128458,-0.5887369,-0.0101486,0.0322860,0.8801696,-0.0168276,-0.1618672,-0.0000000,-0.0000000,-0.0000000,0.2695347,-0.1204559,1.5474774,-0.0861383,0.4823477,0.1749889,-0.3536177,-0.0000000,-0.0000000,0.2688504,-0.3207873,-0.5179972,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,0.1580066,0.1887867,-1.6839539,0.0440704,-0.6104714,-0.1473328,-0.3795114,-0.0000000,-0.0000000,0.1493840,0.4288335,0.3273962,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000,-0.0000000
